Buyer Address,Token,Buy eth,Buy USD,Return Tokens,Return Tokens (fromWei),Token price,Token price USD,Block,Timestamp
0xB66426c5D88309668dBE013C118831642F532DD0,eth,57.325246818563798504,150355.47289095915,28365352739156378974056,28365.352739156378974056,0.0020209601250412205,5.30067347561675,14129326,1643841049000
0xfE021e62637Cf8B880a76b09E94904693D38256A,eth,79.93165732598,209648.67668592307,39013314319382960744340,39013.31431938296074434,0.0020488302191302827,5.373772527236,14129361,1643841679000
0xD78368092Cb1079e3DdaE7f192F5dCdE53949CCD,eth,1144,3000539.3876743997,500316678267409050402078,500316.678267409050402078,0.002286551797476868,5.997280358642517,14129414,1643842325000
0x58F09dd6DF8dFCe8c209A00BaE4348002BACac1d,eth,687.175562,1802357.814710045,259127574721715290235799,259127.574721715290235799,0.0026518812702120875,6.955484442926037,14129466,1643842956000
0xe4918B846156782a8454AcB1332BEeeA9B523763,eth,0.4,1049.13964604,143520669008417687917,143.520669008417687917,0.0027870550127977694,7.310024774051648,14129789,1643847279000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,0.96297,2525.725012367847,345482767670196988562,345.482767670196988562,0.002787317024504289,7.310711991224239,14129978,1643849697000
0xb44A14dEcD9270E34E2dDaff4CD8690a2Cb88461,eth,0.364,954.7170778963999,130579581250747738409,130.579581250747738409,0.002787572118959568,7.311381065490535,14130555,1643858037000
0xdeFD0dE775d82A61D1A93efC18913e7B16906e1c,eth,1.2,3147.41893812,430435712733124804781,430.435712733124804781,0.0027878727635780864,7.312169610962175,14133509,1643897857000
0xAE13245d7ab6621b8583F5a734F8F8728dE4Dcd1,eth,0.766923,2011.5233118998372,275055236091324245316,275.055236091324245316,0.002788250865165734,7.313161314376755,14133548,1643898486000
0xC5c8eff68183581f8a108CE6414a21a6675A4b79,eth,1.5,3934.2736726499998,537887618365629540428,537.887618365629540428,0.0027886866118200433,7.314304212103417,14133719,1643900946000
0x2843b4E0e0B7B812C1B574C77a54308dAed0d0A2,eth,0.11433,299.870339329383,40993232696818471041,40.993232696818471041,0.0027889969265310773,7.3151181207686555,14133937,1643903983000
0x58Ba373d9eE46ED5402a6A15fE9CcADc67dE1650,eth,0.1,262.28491151,35854655097797614987,35.854655097797614987,0.002789038124261375,7.31522617619911,14134186,1643907119000
0x872C95b2284e089FCB205D5DcF8E40b9E4Caea97,eth,1.12,2937.5910089120002,401538376682546669401,401.538376682546669401,0.0027892726200999312,7.315841223401763,14134221,1643907476000
0x74F2305790da72386a1d1d32d82b8DB8164C0704,eth,3,7868.5473452999995,1075243966597157648332,1075.243966597157648332,0.002790064481360588,7.317918156008559,14135395,1643923043000
0x211be2dDC09c482B27Ed780A710b18d8Cb76328E,eth,0.007628621747552238,20.008723800000002,2733643416888151721,2.733643416888151721,0.002790642590918568,7.319434450151136,14135605,1643926013000
0x211be2dDC09c482B27Ed780A710b18d8Cb76328E,eth,30,78685.473453,10728061339386966161144,10728.061339386966161144,0.0027964045926786515,7.334547311368777,14135613,1643926075000
0x211be2dDC09c482B27Ed780A710b18d8Cb76328E,eth,0.3814310873776119,1000.43619,136116256840893946870,136.11625684089394687,0.002802244906157433,7.349865572408506,14135616,1643926141000
0x211be2dDC09c482B27Ed780A710b18d8Cb76328E,eth,1,2622.8491151,356822963853305994110,356.82296385330599411,0.0028025102117898207,7.350561429051645,14135618,1643926204000
0x6C0822b5D3A0aEC3869DDdE051573a97856Aeb54,eth,0.3333333333,874.2830382792382,118930120996315497360,118.93012099631549736,0.0028027662841638478,7.351233068251263,14135812,1643928730000
0x8ffd0b26e7a5d1B535BcC3227b44A933FFf0d338,eth,2.45,6425.980331995,873969719246214077646,873.969719246214077646,0.002803300784966656,7.352634983208928,14136349,1643935611000
0x3D4C86aa1f4aE5318e91957287918aDD80f4f4C6,eth,0.38,996.682663738,135528211019660169799,135.528211019660169799,0.002803844285562627,7.354060503266128,14136520,1643937840000
0x58Ba373d9eE46ED5402a6A15fE9CcADc67dE1650,eth,0.77,2019.593818627,274601325568958538575,274.601325568958538575,0.002804065123883154,7.354639728859701,14137774,1643954611000
0x0e2Bac198dd3646576dbAB5D86130E538f39820b,eth,0.001,2.6228491150999997,356606268618717580,0.35660626861871758,0.002804213184118749,7.355028068517615,14139044,1643971608000
